car_id,car_price,car_quantity,car_year,car_used,car_mm,car_color
8566,17704,28,2004,True,Ford Bronco,Grey
8567,59913,14,2021,True,Toyota 4Runner,Grey
8568,39787,46,2022,True,Toyota Corolla,White
8569,45671,18,2010,True,Toyota RAV4,Green
8570,38857,28,2010,True,Audi A3,Black
8571,57424,11,2015,True,Toyota Camry,Yellow
8572,148791,43,2012,True,Nissan Altima,Red
8573,62146,6,2000,True,Audi A3,Light Blue
8574,138475,27,2011,True,Ford Expedition,Yellow
8575,97226,8,2009,True,Ford Bronco,Grey
8576,19678,29,2007,True,Jeep Wrangler,White
8577,89818,2,2004,True,Toyota Land Cruiser,Maroon
8578,123970,18,2024,False,Honda Accord,Light Blue
8579,100903,17,2008,True,Dodge Challenger,Light Blue
8580,40772,6,1999,True,Cadillac Escalade,Maroon
8581,103502,25,2022,True,Toyota Land Cruiser,Red
8582,27041,29,2021,True,Toyota Camry,Grey
8583,143639,36,2003,True,Audi A6,Light Blue
8584,87412,9,2007,True,Toyota Land Cruiser,Black
8585,8786,47,2008,True,Ford Bronco,Grey
8586,148473,22,2010,True,Jeep Cherokee,White
8587,144759,18,2013,True,Ford Bronco,Black
8588,101290,8,2022,True,Toyota 4Runner,Red
8589,39303,12,2017,True,Ford Escape,White
8590,138665,16,2021,True,Ford Bronco,White
8591,89006,47,2011,True,Toyota 4Runner,Black
8592,70902,38,2009,True,Chevrolet Tahoe,Blue
8593,141970,31,2018,True,Jeep Cherokee,Grey
8594,8510,19,2021,True,Audi A6,Red
8595,103206,3,2012,True,Jeep Wrangler,Blue
8596,96464,43,2013,True,Nissan Altima,Red
8597,84970,8,2009,True,Honda Accord,Blue
8598,11042,7,1998,True,Jeep Cherokee,Blue
8599,123423,1,2004,True,Toyota Sienna,White
8600,137955,43,2005,True,Ford Bronco,Blue
8601,71036,50,2007,True,Dodge Challenger,Maroon
8602,52204,45,2016,True,Toyota 4Runner,Grey
8603,24546,46,2004,True,Jeep Cherokee,Yellow
8604,72556,28,2006,True,Ford Expedition,Grey
8605,121764,9,2024,False,Ford Escape,Yellow
8606,122120,33,2016,True,Chevrolet Tahoe,Light Blue
8607,26817,30,2021,True,Ford Escape,Light Blue
8608,32468,39,2003,True,Honda Civic,Yellow
8609,21362,17,2024,False,Honda Civic,Grey
8610,44397,48,2013,True,Toyota 4Runner,Green
8611,20556,50,1998,True,Ford Expedition,Maroon
8612,79976,33,2007,True,Toyota Corolla,Black
8613,95713,25,2007,True,Toyota Land Cruiser,Yellow
8614,62512,26,2003,True,Audi A6,Red
8615,46179,40,2004,True,Dodge Challenger,Yellow
8616,31778,20,2016,True,Honda Accord,White
8617,127716,8,2003,True,Jeep Wrangler,White
8618,118926,47,2001,True,Jeep Wrangler,Blue
8619,68311,23,2020,True,Cadillac Escalade,Red
8620,111922,22,2000,True,Honda Civic,Black
8621,111296,30,2020,True,Toyota Corolla,Grey
8622,95039,34,2006,True,Jeep Cherokee,Red
8623,113067,4,2006,True,Toyota RAV4,Blue
8624,19602,47,2017,True,Toyota Sienna,Yellow
8625,107488,23,2010,True,Ford Bronco,Blue
8626,35022,46,2012,True,Toyota Sienna,Grey
8627,20482,9,2002,True,Ford Escape,Maroon
8628,72134,31,2003,True,Jeep Wrangler,Grey
8629,9222,40,2022,True,Dodge Challenger,Maroon
8630,87063,40,2005,True,Chevrolet Tahoe,Maroon
8631,58536,28,2011,True,Toyota 4Runner,Blue
8632,24218,5,2017,True,Toyota RAV4,Black
8633,134071,3,2003,True,Honda Accord,Green
8634,146790,47,2009,True,Ford Escape,Red
8635,43904,33,2007,True,Jeep Cherokee,Blue
8636,107768,11,2005,True,Toyota RAV4,Red
8637,90106,39,2022,True,Jeep Cherokee,Green
8638,122737,48,2020,True,Audi A3,Maroon
8639,9160,7,2009,True,Nissan Altima,Black
8640,90832,43,1999,True,Toyota Corolla,Grey
8641,42452,18,2020,True,Ford Expedition,Yellow
8642,6255,46,2007,True,Cadillac Escalade,White
8643,99602,19,2010,True,Jeep Wrangler,Maroon
8644,130648,39,2023,False,Dodge Challenger,Yellow
8645,53506,21,2002,True,Toyota Camry,Green
8646,100165,19,2016,True,Dodge Challenger,Grey
8647,104566,16,2012,True,Honda Civic,Light Blue
8648,58776,20,2016,True,Ford Escape,Black
8649,62609,36,2005,True,Nissan Altima,Grey
8650,147368,19,2007,True,Jeep Cherokee,Blue
8651,37370,9,1998,True,Dodge Challenger,Green
8652,108484,16,2016,True,Toyota Camry,Red
8653,107354,27,2012,True,Toyota Camry,Grey
8654,43310,10,2008,True,Nissan Altima,Green
8655,79605,37,2006,True,Audi A6,Green
8656,10226,37,2011,True,Toyota Sienna,Black
8657,9672,50,1999,True,Toyota Camry,Yellow
8658,125118,7,2017,True,Toyota RAV4,White
8659,136062,37,2003,True,Toyota Camry,Maroon
8660,57365,27,2015,True,Audi A3,Maroon
8661,98009,44,2009,True,Nissan Altima,Grey
8662,136854,20,2008,True,Ford Expedition,Maroon
8663,85619,1,1998,True,Toyota RAV4,Red
8664,63027,9,2017,True,Cadillac Escalade,Grey
8665,8533,1,2013,True,Chevrolet Tahoe,Black
8666,8181,50,2007,True,Jeep Wrangler,Green
8667,9953,32,2018,True,Honda Civic,Black
8668,36223,19,2024,False,Toyota RAV4,Maroon
8669,39011,37,1998,True,Toyota Land Cruiser,Light Blue
8670,107132,30,1998,True,Ford Escape,Yellow
8671,101201,45,2011,True,Nissan Altima,Maroon
8672,83630,3,2004,True,Jeep Cherokee,Maroon
8673,75954,43,2022,True,Toyota RAV4,Yellow
8674,148199,15,2013,True,Ford Escape,White
8675,68353,49,2022,True,Toyota 4Runner,Grey
8676,17864,49,2016,True,Chevrolet Tahoe,Red
8677,137354,5,2005,True,Honda Accord,Maroon
8678,22206,2,2004,True,Honda Civic,Red
8679,66985,25,2019,True,Ford Bronco,Black
8680,42210,9,2007,True,Ford Escape,Blue
8681,5577,40,2018,True,Jeep Cherokee,Green
8682,118873,26,2003,True,Jeep Wrangler,Yellow
8683,119273,4,2020,True,Audi A3,Maroon
8684,64858,14,2010,True,Ford Bronco,Green
8685,101261,37,1999,True,Audi A3,Red
8686,131881,14,2009,True,Cadillac Escalade,Grey
8687,67452,17,2013,True,Honda Accord,Blue
8688,71367,42,2007,True,Toyota Land Cruiser,Grey
8689,87910,49,2001,True,Honda Accord,Green
8690,92364,38,2021,True,Audi A3,Maroon
8691,134707,45,2010,True,Toyota Sienna,Black
8692,63033,40,1998,True,Toyota Sienna,Red
8693,90685,5,2016,True,Toyota Corolla,Yellow
8694,46107,18,2009,True,Toyota Land Cruiser,Maroon
8695,92750,50,2006,True,Ford Expedition,White
8696,130085,5,2019,True,Ford Expedition,Maroon
8697,142659,46,2000,True,Chevrolet Tahoe,Light Blue
8698,142280,39,2017,True,Toyota Sienna,Black
8699,126680,32,2001,True,Cadillac Escalade,Green
8700,44752,33,2019,True,Jeep Cherokee,Blue
8701,123612,45,2018,True,Jeep Wrangler,White
8702,101393,26,2005,True,Toyota Corolla,Blue
8703,23265,45,2001,True,Nissan Altima,Maroon
8704,85809,39,2005,True,Jeep Cherokee,Grey
8705,8872,19,2015,True,Toyota Land Cruiser,Light Blue
8706,85998,48,2001,True,Cadillac Escalade,Blue
8707,115293,22,2023,False,Cadillac Escalade,Grey
8708,95709,45,2022,True,Ford Expedition,Yellow
8709,122084,10,2017,True,Audi A6,Red
8710,18077,16,1999,True,Nissan Altima,Green
8711,124359,27,2022,True,Jeep Wrangler,White
8712,12568,4,2004,True,Audi A6,Light Blue
8713,68018,42,2007,True,Toyota Corolla,Yellow
8714,66933,39,2021,True,Honda Civic,White
8715,115462,8,2004,True,Toyota Land Cruiser,Grey
8716,8778,24,2018,True,Toyota Corolla,Green
8717,10937,24,2002,True,Audi A3,Blue
8718,67812,30,2022,True,Jeep Wrangler,White
8719,147529,38,2023,False,Dodge Challenger,Red
8720,62627,14,2001,True,Audi A3,Light Blue
8721,66601,48,2016,True,Jeep Wrangler,Black
8722,6656,34,2006,True,Toyota RAV4,Maroon
8723,13440,5,2008,True,Toyota Land Cruiser,White
8724,55568,49,2008,True,Toyota RAV4,Maroon
8725,58646,17,2002,True,Toyota Sienna,White
8726,83757,8,2016,True,Ford Escape,Grey
8727,139879,46,2010,True,Dodge Challenger,Black
8728,101374,43,2014,True,Honda Civic,White
8729,96442,42,1999,True,Cadillac Escalade,Maroon
8730,93389,15,2004,True,Dodge Challenger,Red
8731,27015,39,2024,False,Toyota 4Runner,Light Blue
8732,52752,4,2011,True,Honda Civic,Grey
8733,73725,42,2011,True,Audi A3,Black
8734,46262,33,2010,True,Ford Bronco,Grey
8735,72163,46,2004,True,Cadillac Escalade,Blue
8736,69659,35,2013,True,Toyota Corolla,Light Blue
8737,96209,13,2002,True,Audi A6,Grey
8738,132227,38,2000,True,Cadillac Escalade,Black
8739,146502,14,2021,True,Toyota 4Runner,Yellow
8740,90455,16,2003,True,Nissan Altima,Grey
8741,126724,4,2018,True,Ford Bronco,Yellow
8742,100159,26,2016,True,Toyota Sienna,Green
8743,85924,37,2001,True,Toyota Sienna,Grey
8744,65280,24,2023,False,Toyota Corolla,Black
8745,108839,25,2019,True,Ford Bronco,Grey
8746,36343,11,2019,True,Toyota Land Cruiser,Maroon
8747,98408,13,2009,True,Chevrolet Tahoe,Blue
8748,124692,8,2013,True,Toyota Land Cruiser,Maroon
8749,52469,26,2023,False,Honda Accord,Maroon
8750,117323,32,2007,True,Toyota RAV4,Grey
8751,84383,4,2002,True,Toyota Land Cruiser,Green
8752,22809,45,2020,True,Ford Bronco,White
8753,25487,12,2014,True,Toyota RAV4,Green
8754,70593,48,2009,True,Jeep Cherokee,White
8755,15945,20,2012,True,Audi A3,Yellow
8756,109578,23,2003,True,Jeep Wrangler,Black
8757,144645,18,2005,True,Audi A6,Red
8758,91725,32,2014,True,Toyota RAV4,Green
8759,13142,19,1999,True,Ford Bronco,Green
8760,110987,6,2021,True,Audi A3,Red
8761,22599,1,2022,True,Chevrolet Tahoe,Maroon
8762,63626,6,2017,True,Honda Accord,Black
8763,92867,29,2021,True,Jeep Cherokee,Yellow
8764,82320,5,2008,True,Jeep Wrangler,Maroon
8765,36656,7,2005,True,Ford Expedition,Blue
8766,140937,1,2009,True,Ford Escape,Blue
8767,99290,47,2009,True,Jeep Cherokee,Light Blue
8768,110792,26,2021,True,Honda Accord,Green
8769,55726,49,1999,True,Audi A6,Green
8770,120029,31,2008,True,Ford Bronco,Maroon
8771,29543,43,2009,True,Toyota 4Runner,Maroon
8772,48980,21,2012,True,Toyota Camry,Blue
8773,55385,44,2006,True,Toyota RAV4,White
8774,9460,37,2017,True,Jeep Cherokee,Grey
8775,119464,18,2010,True,Cadillac Escalade,Light Blue
8776,93589,3,2015,True,Ford Escape,Grey
8777,29921,20,2010,True,Chevrolet Tahoe,White
8778,86081,41,2012,True,Jeep Cherokee,Black
8779,70870,33,2001,True,Audi A3,Green
8780,8977,34,2011,True,Audi A6,Green
8781,121014,20,2011,True,Toyota Land Cruiser,Maroon
8782,25200,33,2018,True,Toyota Sienna,Green
8783,14199,33,2015,True,Nissan Altima,Maroon
8784,103835,38,2015,True,Toyota Corolla,Red
8785,99567,10,2017,True,Ford Bronco,Green
8786,26056,7,2011,True,Toyota Camry,White
8787,144695,28,2002,True,Chevrolet Tahoe,Maroon
8788,78569,25,2023,False,Audi A3,White
8789,71625,15,2010,True,Toyota Camry,Red
8790,109816,15,2023,False,Ford Expedition,Yellow
8791,24914,49,2016,True,Toyota Sienna,Yellow
8792,130488,47,2003,True,Chevrolet Tahoe,Maroon
8793,65822,25,2023,False,Toyota Land Cruiser,Yellow
8794,136573,36,2021,True,Audi A3,Black
8795,56002,32,2008,True,Audi A3,Light Blue
8796,116357,25,2018,True,Ford Escape,Yellow
8797,126764,27,1998,True,Audi A3,Light Blue
8798,101951,18,2006,True,Chevrolet Tahoe,Grey
8799,97812,34,2020,True,Toyota Camry,Maroon
8800,44595,33,2014,True,Jeep Cherokee,Yellow
8801,95887,19,2001,True,Ford Expedition,Light Blue
8802,137647,41,2016,True,Audi A3,Black
8803,37565,37,1999,True,Toyota 4Runner,Yellow
8804,131842,37,1998,True,Nissan Altima,Grey
8805,101505,13,2001,True,Toyota 4Runner,Black
8806,84845,32,2012,True,Jeep Wrangler,Black
8807,23836,28,2008,True,Nissan Altima,White
8808,120651,35,2002,True,Nissan Altima,Grey
8809,27960,6,2008,True,Honda Accord,Grey
8810,64841,21,2016,True,Toyota 4Runner,Maroon
8811,145228,11,2018,True,Jeep Cherokee,Blue
8812,114446,23,2013,True,Honda Civic,Red
8813,146691,36,2019,True,Dodge Challenger,Maroon
8814,68404,34,2021,True,Nissan Altima,Maroon
8815,107818,1,2004,True,Honda Civic,Green
8816,122303,33,2003,True,Toyota Sienna,Light Blue
8817,90232,20,2015,True,Ford Expedition,Maroon
8818,113444,39,1999,True,Toyota Sienna,Maroon
8819,20144,5,2019,True,Jeep Wrangler,Maroon
8820,28282,49,2020,True,Toyota 4Runner,Black
8821,144401,25,2023,False,Ford Bronco,Red
8822,59605,23,2022,True,Toyota Corolla,Green
8823,123704,19,2006,True,Nissan Altima,Black
8824,131038,18,2022,True,Jeep Wrangler,Maroon
8825,51871,26,2007,True,Audi A3,Yellow
8826,107305,25,2021,True,Ford Bronco,White
8827,80382,9,1998,True,Ford Expedition,White
8828,143149,18,2010,True,Toyota Camry,Maroon
8829,26758,31,2011,True,Toyota Camry,Red
8830,16277,24,1998,True,Audi A6,Red
8831,95750,14,2015,True,Toyota Camry,Green
8832,75551,21,2019,True,Ford Expedition,Grey
8833,70448,8,2000,True,Jeep Wrangler,Light Blue
8834,21234,23,2007,True,Chevrolet Tahoe,Red
8835,144185,32,2014,True,Dodge Challenger,Grey
8836,10473,14,2001,True,Audi A3,Green
8837,123772,18,2007,True,Ford Expedition,Maroon
8838,132927,38,2005,True,Toyota Land Cruiser,Light Blue
8839,62838,3,1999,True,Dodge Challenger,Light Blue
8840,80353,25,2011,True,Toyota RAV4,Yellow
8841,147166,3,2015,True,Cadillac Escalade,Red
8842,135237,29,1998,True,Toyota Corolla,White
8843,6391,26,2021,True,Ford Escape,Grey
8844,26588,49,2017,True,Toyota Sienna,Blue
8845,122496,38,2011,True,Honda Civic,Green
8846,145070,3,2023,False,Toyota Land Cruiser,Blue
8847,89256,48,2022,True,Toyota RAV4,Yellow
8848,34236,35,2023,False,Toyota RAV4,Red
8849,143678,41,2010,True,Toyota Corolla,Yellow
8850,42070,46,2024,False,Honda Civic,White
8851,10734,8,2001,True,Jeep Wrangler,Light Blue
8852,127743,32,2016,True,Toyota Sienna,Blue
8853,117027,37,2015,True,Ford Escape,Blue
8854,130321,16,2015,True,Ford Expedition,Maroon
8855,29939,11,2019,True,Toyota Sienna,Maroon
8856,44244,36,2024,False,Toyota 4Runner,Green
8857,136942,40,2000,True,Toyota 4Runner,Red
8858,39737,25,2014,True,Nissan Altima,Grey
8859,18394,40,2006,True,Ford Expedition,Yellow
8860,135019,50,2007,True,Toyota Camry,Green
8861,109409,31,2005,True,Honda Accord,Red
8862,116532,32,2016,True,Cadillac Escalade,Maroon
8863,37485,31,2012,True,Toyota Land Cruiser,Grey
8864,17766,5,2023,False,Ford Expedition,Light Blue
8865,95635,25,2012,True,Jeep Wrangler,Light Blue
8866,59900,21,2019,True,Audi A6,Green
8867,127790,10,2009,True,Ford Bronco,Blue
8868,137340,29,2014,True,Cadillac Escalade,White
8869,91676,26,2016,True,Chevrolet Tahoe,White
8870,113402,9,2017,True,Cadillac Escalade,Grey
8871,125182,12,2004,True,Honda Accord,Maroon
8872,135933,38,2018,True,Toyota RAV4,Blue
8873,14565,34,2012,True,Toyota Sienna,Light Blue
8874,59398,30,1999,True,Audi A6,Blue
8875,116051,7,2022,True,Toyota RAV4,Blue
8876,135568,22,2006,True,Ford Bronco,Red
8877,9370,13,2011,True,Ford Expedition,Yellow
8878,65013,4,2023,False,Honda Accord,Yellow
8879,121676,25,2002,True,Chevrolet Tahoe,Yellow
8880,97599,46,2015,True,Ford Expedition,Yellow
8881,19686,44,2018,True,Toyota Camry,White
8882,87198,17,1998,True,Toyota Corolla,White
8883,22282,30,2011,True,Toyota Land Cruiser,Black
8884,77037,25,2003,True,Jeep Cherokee,Yellow
8885,145219,49,2011,True,Toyota Corolla,Blue
8886,10692,12,2003,True,Audi A3,Blue
8887,9048,39,2001,True,Toyota Land Cruiser,Black
8888,34256,27,2000,True,Ford Expedition,White
8889,7176,3,2010,True,Ford Bronco,Blue
8890,92474,28,2000,True,Audi A6,Blue
8891,95241,34,2015,True,Cadillac Escalade,Green
8892,74910,34,2017,True,Audi A3,Blue
8893,134631,18,2021,True,Dodge Challenger,Green
8894,41068,31,2015,True,Ford Bronco,Light Blue
8895,49775,9,2017,True,Toyota Sienna,Green
8896,116956,4,2024,False,Ford Expedition,Green
8897,45903,47,2017,True,Toyota Corolla,Yellow
8898,101035,34,2016,True,Toyota Corolla,Light Blue
8899,90359,18,2018,True,Toyota 4Runner,Blue
8900,124991,6,2024,False,Toyota 4Runner,Black
8901,68463,40,2015,True,Dodge Challenger,Red
8902,120323,36,2003,True,Toyota Land Cruiser,Maroon
8903,23163,44,1998,True,Cadillac Escalade,Red
8904,24975,6,2007,True,Toyota Camry,Green
8905,134427,11,2012,True,Toyota RAV4,Green
8906,74824,24,1999,True,Nissan Altima,Yellow
8907,51874,28,2004,True,Jeep Cherokee,White
8908,145542,42,2006,True,Toyota 4Runner,Light Blue
8909,33577,30,2022,True,Dodge Challenger,White
8910,100616,45,2001,True,Ford Expedition,White
8911,114560,19,2006,True,Toyota Land Cruiser,Green
8912,52284,31,2002,True,Jeep Cherokee,Maroon
8913,26183,8,2004,True,Ford Bronco,Grey
8914,47597,29,2011,True,Ford Expedition,Maroon
8915,149635,31,2005,True,Honda Accord,Green
8916,128309,13,2008,True,Toyota Sienna,Red
8917,88497,28,2002,True,Nissan Altima,Blue
8918,60925,20,2021,True,Cadillac Escalade,Red
8919,12166,37,2003,True,Toyota RAV4,White
8920,67875,10,2023,False,Ford Bronco,Black
8921,27671,12,2014,True,Dodge Challenger,Blue
8922,61187,27,2004,True,Audi A3,Green
8923,117376,16,2021,True,Toyota RAV4,Yellow
8924,26026,24,1999,True,Jeep Wrangler,White
8925,36351,5,2010,True,Toyota Sienna,Blue
8926,81666,13,2015,True,Toyota RAV4,Grey
8927,100871,19,2010,True,Toyota Land Cruiser,Grey
8928,96771,8,2004,True,Nissan Altima,Red
8929,9670,16,2020,True,Toyota RAV4,Blue
8930,22064,16,2003,True,Jeep Cherokee,Blue
8931,105729,8,2000,True,Jeep Wrangler,Red
8932,61498,11,2022,True,Cadillac Escalade,Green
8933,87933,25,1999,True,Cadillac Escalade,Grey
8934,93325,49,2013,True,Toyota Corolla,Yellow
8935,142386,43,2011,True,Chevrolet Tahoe,Light Blue
8936,16489,21,2005,True,Honda Accord,White
8937,148951,48,2002,True,Nissan Altima,White
8938,142551,36,2009,True,Toyota Camry,White
8939,38150,31,2006,True,Toyota Camry,Yellow
8940,76065,12,2018,True,Toyota Camry,Light Blue
8941,43734,44,2011,True,Honda Civic,Maroon
8942,111199,9,2008,True,Toyota Land Cruiser,Red
8943,143139,18,2007,True,Toyota Corolla,Red
8944,27087,38,2017,True,Audi A3,Blue
8945,119756,13,2015,True,Nissan Altima,Red
8946,59984,28,2004,True,Toyota Sienna,White
8947,61826,24,2014,True,Jeep Cherokee,White
8948,103898,45,2016,True,Ford Bronco,Blue
8949,5719,1,2013,True,Toyota 4Runner,Green
8950,103993,18,1999,True,Nissan Altima,Green
8951,44208,50,1998,True,Audi A3,Grey
8952,72663,18,2007,True,Toyota 4Runner,Maroon
8953,129555,15,1998,True,Toyota Corolla,Green
8954,134042,28,2010,True,Ford Bronco,Red
8955,135083,43,2013,True,Dodge Challenger,Green
8956,89004,31,2006,True,Toyota 4Runner,Green
8957,85247,35,1999,True,Chevrolet Tahoe,Blue
8958,98519,7,2008,True,Honda Civic,Maroon
8959,23479,14,2002,True,Audi A3,Blue
8960,116683,7,2020,True,Toyota Sienna,Yellow
8961,143835,12,2011,True,Honda Accord,White
8962,116605,19,2022,True,Toyota RAV4,White
8963,105477,5,2010,True,Jeep Wrangler,Red
8964,71800,8,2006,True,Nissan Altima,Blue
8965,35502,25,2009,True,Chevrolet Tahoe,Black
8966,71151,6,2023,False,Honda Civic,Yellow
8967,133238,5,2001,True,Chevrolet Tahoe,Green
8968,36799,13,2010,True,Ford Expedition,White
8969,118818,20,2004,True,Ford Bronco,Black
8970,8997,47,2020,True,Audi A6,Blue
8971,116926,39,2014,True,Nissan Altima,Grey
8972,102572,8,2004,True,Toyota Camry,Blue
8973,32509,50,2007,True,Honda Civic,White
8974,92416,19,2009,True,Toyota 4Runner,Blue
8975,89644,22,2011,True,Toyota Corolla,Light Blue
8976,109681,34,2007,True,Ford Expedition,Black
8977,110712,37,1999,True,Ford Escape,Black
8978,118381,14,2003,True,Honda Accord,Yellow
8979,18091,27,2018,True,Honda Civic,White
8980,46259,22,2023,False,Nissan Altima,White
8981,32237,37,2013,True,Toyota Corolla,Grey
8982,46039,26,2020,True,Jeep Cherokee,White
8983,135859,31,2022,True,Ford Escape,Light Blue
8984,76830,25,2018,True,Toyota Camry,White
8985,24216,5,2024,False,Toyota 4Runner,Maroon
8986,65528,17,1998,True,Chevrolet Tahoe,Yellow
8987,127079,37,2019,True,Honda Civic,White
8988,63044,32,2021,True,Jeep Cherokee,Green
8989,50086,31,2001,True,Toyota Camry,Green
8990,135480,46,2001,True,Honda Civic,Red
8991,67894,16,2001,True,Toyota RAV4,Blue
8992,7269,43,2005,True,Dodge Challenger,Green
8993,144054,4,2009,True,Ford Bronco,Yellow
8994,10153,24,2015,True,Toyota 4Runner,Maroon
8995,67319,29,2004,True,Toyota RAV4,Blue
8996,135546,19,2010,True,Ford Bronco,Maroon
8997,39304,12,2007,True,Honda Accord,White
8998,95416,7,2017,True,Jeep Cherokee,Light Blue
8999,30712,3,2021,True,Ford Escape,Maroon
9000,38024,8,2022,True,Ford Expedition,Black
9001,145114,8,2013,True,Toyota Land Cruiser,Green
9002,114692,18,2002,True,Toyota 4Runner,Yellow
9003,19561,1,2021,True,Chevrolet Tahoe,Yellow
9004,131203,29,2000,True,Toyota Camry,Black
9005,20965,6,2024,False,Toyota Corolla,Maroon
9006,77746,45,2015,True,Toyota 4Runner,Green
9007,25673,30,1999,True,Audi A3,Yellow
9008,118717,46,1998,True,Ford Expedition,Maroon
9009,135727,29,2020,True,Honda Accord,Blue
9010,9391,6,2016,True,Nissan Altima,Light Blue
9011,6062,21,1998,True,Toyota Camry,Blue
9012,128098,43,2003,True,Toyota Land Cruiser,Green
9013,64378,43,2013,True,Chevrolet Tahoe,Grey
9014,138628,40,1998,True,Toyota Land Cruiser,Maroon
9015,78772,14,2001,True,Audi A3,Red
9016,107001,1,2001,True,Jeep Wrangler,Grey
9017,19024,28,2004,True,Ford Escape,Maroon
9018,132408,37,2024,False,Toyota RAV4,Black
9019,35836,35,2005,True,Toyota Sienna,Maroon
9020,47937,36,2011,True,Dodge Challenger,Red
9021,97390,5,2001,True,Ford Escape,Black
9022,116473,21,2023,False,Chevrolet Tahoe,Black
9023,24176,11,2002,True,Toyota 4Runner,Blue
9024,129473,31,2012,True,Audi A6,Red
9025,19588,34,2021,True,Toyota Land Cruiser,Blue
9026,141672,36,2001,True,Toyota Sienna,Maroon
9027,106314,42,2012,True,Toyota Camry,Red
9028,63125,2,2024,False,Toyota Sienna,White
9029,17194,36,2004,True,Ford Bronco,Maroon
9030,32299,17,2018,True,Toyota Sienna,Light Blue
9031,101546,37,2014,True,Ford Escape,Maroon
9032,109055,29,2001,True,Chevrolet Tahoe,Grey
9033,57318,47,2020,True,Honda Accord,Blue
